Texas,Louisiana,Washington,New Jersey,Arkansas,Montana,North Dakota,Nebraska,New Mexico,Indiana,California,Ohio,South Carolina,Rhode Island,Michigan,Georgia,Wyoming,New Hampshire,Maryland,Mississippi,Connecticut,West Virginia,Iowa,Illinois,Vermont,Tennessee,Missouri,Wisconsin,North Carolina,Pennsylvania,Kentucky,Delaware,Kansas,Oregon,Massachusetts,Alabama,Arizona,Minnesota,Maine,Nevada,Idaho,Utah,Virginia,New York,Oklahoma,South Dakota,Colorado
286,3.2444,2.58222,1.25404,2.88483,3.22581,0.31091,1.78571,1.08728,3.60399,1.73858,2.80927,1.47588,1.57959,1.29748,1.991,2.75244,2.21372,1.36437,1.38378,3.78362,2.78382,2.69803,1.06496,2.55401,2.23059,2.89898,2.94644,2.69445,3.03939,2.63062,1.4745,0.867152,2.06618,2.3569,1.92072,5.4502,2.8788,1.42236,1.80668,1.00711,1.43954,2.7132,2.81424,1.59898,1.88423,1.78571,1.45565
287,2.83508,2.27786,1.17793,2.34506,2.81646,0.514756,2.5,0.730337,2.43361,1.46894,2.11652,1.14891,1.2024,1.2229,1.24723,2.3326,1.75008,0.932994,1.29988,3.1701,2.61398,2.26966,0.700935,2.10069,2.23684,1.87846,1.91642,1.99845,2.63865,2.1044,1.28462,0.747238,2.19956,2.39763,1.53833,4.41285,2.73979,1.66983,1.05263,1.14353,1.45847,2.50785,2.43005,1.35135,2.37131,1.69799,1.25915
288,3.25267,1.98948,0.897244,3.02083,3.6989,0.237844,1.54394,0.472953,1.85741,1.09926,1.92403,0.880677,1.40845,0.875086,1.46172,2.13829,0.720254,0.750313,1.30955,3.39072,2.5015,2.45104,0.627854,1.92583,1.43455,2.46828,1.7713,1.78037,2.29539,2.30566,1.31761,0.280199,2.01791,0.940513,1.36795,3.62936,2.80626,1.60559,1.57875,0.877486,0.742942,1.87337,2.49676,1.53967,2.871,1.66091,1.14943
289,3.57929,2.04664,0.468484,2.98913,3.62797,0.424516,1.28535,0.350058,1.72226,1.34304,1.62852,1.05375,0.848939,0.735822,1.12651,1.97509,0.773276,0.424989,1.7459,2.58117,2.52809,2.43372,0.619718,1.79058,1.58983,2.15215,1.71316,2.03978,2.5603,2.25348,0.853296,0.30656,1.33981,0.929494,1.57377,3.92021,2.74251,1.6936,1.37094,0.553683,0.779221,1.31542,2.61728,1.09692,1.57905,1.41355,1.17543
290,3.0393,1.91037,0.653457,1.87012,1.98698,0.528541,0.390117,0.597015,1.63247,1.202,1.73597,0.838148,1.04306,0.927536,1.07665,1.79856,0.892267,0.428266,1.37531,2.45303,1.45228,2.47711,0.287026,1.61378,1.62272,2.48082,1.48666,1.64941,2.10485,2.26749,0.597027,0.570853,0.941289,0.640394,0.997163,3.10614,2.2786,2.1065,1.59865,0.530293,0.771513,1.38945,2.52094,1.0275,1.71198,1.17495,0.909538
291,2.74919,1.74936,0.847817,1.58913,2.99667,0.511836,0.631769,0.347442,1.37472,0.852087,1.84902,0.737705,0.511945,0.249808,0.865389,1.87671,0.873786,0.56843,1.21282,2.05388,1.60955,1.32095,0.367422,1.39314,1.03704,2.39991,1.30981,1.38487,1.96114,1.82765,0.39467,0.336474,1.01357,0.726453,0.958786,2.54817,1.94952,0.953895,1.18756,0.571705,1.36452,1.47087,2.17544,0.858972,2.1802,1.11691,0.810612
292,2.30401,1.71826,0.390054,1.56684,2.23945,0.10803,0.764656,0.336474,1.57082,0.833754,1.53059,0.635449,0.351438,0.238711,0.887623,1.85383,0.793651,0.417864,1.42426,2.18008,1.36275,1.23154,0.0001,1.49228,0.928594,1.6918,1.15217,1.61093,1.99499,1.67658,0.304206,0.163666,0.763845,0.548246,0.834063,2.51917,1.8429,1.47287,0.96324,0.432289,0.857843,1.19156,1.87636,0.552289,1.17994,1.00658,0.729288
293,2.35638,1.78963,0.378597,1.6298,1.45472,0.0001,0.687876,0.396825,1.39457,1.1554,1.48681,0.547341,0.334697,0.217202,0.653622,1.97988,0.407709,0.471698,1.05696,2.23964,1.53846,1.16541,0.0917431,1.41111,0.572005,1.9096,0.886672,2.04325,1.30969,1.72241,0.23543,0.112486,0.644909,0.0763359,0.807351,2.69975,1.87616,0.770626,0.719984,0.307999,0.999231,1.13827,1.75606,0.529832,1.5252,1.17338,0.635654
294,2.78809,1.67445,0.283186,1.23648,0.389864,0.0001,0.702576,0.236546,1.22297,1.03506,1.44399,0.468722,0.310452,0.0534474,0.594686,1.89808,0.475494,0.264296,1.0372,2.22658,1.38504,1.34412,0.172563,1.31884,1.12597,2.0209,0.313199,0.619743,1.3033,1.40242,0.149585,0.0001,0.560292,0.0001,0.835339,2.23771,1.36355,0.589319,0.516956,0.307542,0.185185,1.37956,1.71059,0.327198,0.392734,1.15304,0.493523
295,2.47401,1.4716,0.299177,1.03712,0.0001,0.0001,0.3663,0.564175,1.81607,0.701637,1.37865,0.493653,0.203252,0.0001,0.470475,1.66647,0.575986,0.379027,2.12127,1.97856,1.32743,0.975107,0.115075,1.3797,0.970874,2.63069,0.53357,1.99471,1.16256,1.5011,0.0957625,0.275356,0.299003,0.0001,0.582216,1.92926,1.19484,0.614125,0.84122,0.404401,0.0001,1.69,1.66439,0.0001,0.556019,1.2607,0.311958
296,1.99249,1.25215,0.4,1.19112,0.218579,0.0001,0.29703,0.383352,1.04917,1.11572,1.36671,0.481478,0.149198,0.0843407,0.471162,1.29727,0.212917,0.406642,1.74346,1.49065,0.980392,0.577954,0.0001,1.00205,0.499688,2.25254,0.918964,1.77268,1.23501,1.31918,0.0587889,0.134544,0.369872,0.133393,0.837011,1.64923,1.30139,0.558919,0.59778,0.330291,0.0001,0.803757,1.34067,0.0001,0.587248,0.8581,0.577157
297,2.1005,1.27622,0.328947,0.944625,0.194742,0.0001,0.0001,0.265957,0.910494,1.12903,1.2644,0.495964,0.185529,0.0001,0.321743,1.23513,0.190767,0.3001,1.26864,1.44634,0.564334,0.65882,0.19305,0.861015,0.542169,2.00154,0.486224,1.09439,1.10207,0.985171,0.0385598,0.0001,0.0913798,0.268276,0.580504,1.18132,1.3982,0.527325,0.634115,0.202169,0.414365,0.860215,1.43361,0.0979912,0.44596,0.808566,0.537474
298,1.87159,1.19035,0.229797,0.994546,0.0001,0.0001,0.0001,0.554401,0.999029,0.485942,1.15867,0.432526,0.0373552,0.0558659,0.357244,0.96729,0.17838,0.187477,1.52132,1.48546,0.350058,0.454908,0.0001,0.988571,0.454841,1.3655,0.416493,0.386764,1.02636,1.10414,0.044359,0.0001,0.242498,0.0774593,0.494651,1.23199,0.845835,0.56899,0.497512,0.26932,0.515464,0.915373,1.25253,0.0453926,0.127429,0.60733,0.378191
299,1.84575,1.13014,0.178063,0.770003,0.0993049,0.0696864,0.7109,0.632911,0.873686,0.209132,1.21986,0.444115,0.07249,0.0578035,0.367341,1.01903,0.317572,0.247001,1.04889,1.20597,0.303951,0.524052,0.0001,1.16108,0.454545,1.3735,0.388098,0.274348,0.71273,1.10257,0.00578436,0.0001,0.193112,0.0001,0.454519,1.09025,1.04029,0.475813,0.699143,0.276187,0.0001,0.803547,1.30854,0.0457247,0.135777,0.724977,0.322477
300,1.66667,1.08454,0.247321,0.580945,0.330396,0.0001,0.0001,0.428266,1.11592,1.0159,1.14608,0.422623,0.0383436,0.0001,0.301872,1.22971,0.253807,0.138504,1.33616,1.12159,0.335946,0.522784,0.0001,0.871479,0.469484,0.874954,0.631769,0.0584454,0.922233,0.907464,0.0115168,0.0001,0.198741,0.0001,0.488679,1.08565,0.936658,0.266193,0.312419,0.252398,0.149031,0.805974,1.1676,0.0001,0.541516,1.10858,0.322581
301,1.55492,1.12144,0.239398,0.45134,0.298805,0.0001,0.0001,0.369588,1.07339,0.66709,1.04573,0.41758,0.0001,0.0001,0.401338,0.963755,0.140944,0.351741,1.14296,1.24944,0.308642,0.358852,0.0001,0.833136,0.819062,1.15235,0.443459,0.339992,0.631039,0.826792,0.00981836,0.10803,0.117302,0.162075,0.426677,0.77436,0.79623,0.324826,0.436395,0.260116,0.388601,0.892233,0.976184,0.0838926,0.446163,0.583303,0.297177
302,1.42177,1.02932,0.177179,0.341207,0.111235,0.0001,0.123762,0.146987,1.09324,0.952057,0.904141,0.336738,0.078125,0.0001,0.285836,0.874626,0.0719683,0.266845,1.13331,1.12422,0.325733,0.406012,0.0001,0.823299,0.759878,0.786794,0.285714,0.0426257,0.517241,0.900429,0.0200552,0.102951,0.090854,0.0804505,0.427722,1.212,0.844818,0.644202,0.707651,0.395294,0.169779,0.78375,0.944046,0.0001,0.392749,0.599377,0.377477
303,1.57115,0.998078,0.220669,0.490798,0.320513,0.0001,0.0001,0.203046,0.788048,0.620307,0.856349,0.36846,0.0767754,0.0001,0.221239,0.828904,0.0700035,0.411734,0.960384,1.19877,0.243013,0.474236,0.271003,0.787612,0.443459,1.05929,0.519031,0.754148,0.734725,0.917026,0.00492368,0.0001,0.0572246,0.0001,0.414841,0.659184,0.749576,0.879567,0.531091,0.259393,0.779727,0.847378,1.01157,0.0001,0.344927,0.677679,0.191257
304,1.27404,1.04735,0.118812,0.29633,0.318979,0.0001,0.0001,0.380771,0.705071,0.814941,0.85127,0.507446,0.0413565,0.0374672,0.309345,0.880213,0.0335909,0.505561,1.06149,1.28663,0.275482,0.611143,0.0001,0.725307,1.05541,0.773949,0.271739,0.324675,0.827887,0.894644,0.0151707,0.0738825,0.253405,0.0001,0.389268,0.991988,0.769468,0.674252,0.442478,0.171319,0.527241,0.587237,0.868836,0.110742,0.0532056,0.450635,0.313917
305,1.30064,1.0265,0.110824,0.307152,0.437318,0.0001,0.0001,0.334821,0.367377,0.624794,0.896093,0.390699,0.0001,0.0001,0.403105,1.3136,0.0940734,0.469729,0.872905,1.51692,0.227015,0.434605,0.0001,0.685128,0.913838,1.59193,0.483481,0.254842,1.0075,0.941457,0.0148846,0.0747943,0.115241,0.0001,0.333677,1.55411,0.351899,0.578947,0.471698,0.190133,0.860215,0.783602,1.03551,0.0001,0.388098,0.582969,0.301932
306,1.31155,1.16678,0.124108,0.330033,0.182815,0.0001,0.0001,0.353565,0.98832,0.707362,1.00994,0.411147,0.101626,0.0001,0.300535,1.6916,0.253991,0.369783,1.18644,1.67972,0.273224,0.523706,0.0001,0.703667,0.531915,1.12704,0.170648,0.255973,0.749559,0.685439,0.105127,0.0001,0.0958773,0.0001,0.465679,1.39542,0.465008,0.905701,0.57853,0.203384,0.191571,0.799081,0.952447,0.182039,0.418177,0.649351,0.24377
307,1.76582,1.2678,0.139704,0.265565,0.0001,0.0657462,0.125628,0.316957,1.1146,1.36889,1.04709,0.445516,0.087745,0.0664231,0.434945,1.92092,0.17313,0.498753,1.19639,2.14676,0.314218,0.941645,0.306435,0.846383,1.13208,1.42315,0.29932,0.366898,0.80313,0.631064,0.111405,0.19861,0.205076,0.0001,0.406466,1.38221,0.601662,0.880503,0.439174,0.233483,0.613497,0.733104,1.01161,0.031506,0.432783,0.889068,0.617761
308,2.89706,1.41692,0.0718133,0.147275,0.150038,0.0001,0.0001,0.394477,1.29445,1.01838,1.30993,0.474225,0.236197,0.157398,0.425844,1.92631,0.238095,0.341463,1.12604,1.9484,0.320366,1.23722,0.0001,0.788131,1.44928,0.984378,0.425773,0.568788,0.921569,1.00456,0.124775,0.0363769,0.295858,0.0793651,0.356064,1.3963,0.944555,0.634115,0.445074,0.270225,1.14379,0.832743,1.02227,0.0001,0.455466,0.524299,1.21923
309,3.0076,1.46866,0.218579,0.522648,0.242131,0.0679348,0.0001,0.378993,1.46608,0.506457,1.36273,0.677401,0.0299401,1.41455,0.366229,1.74169,0.214961,0.588235,1.67745,2.04315,0.306212,0.857609,0.0001,1.03157,1.1734,0.212585,0.739056,0.373274,1.22687,0.83632,0.294076,0.0978474,0.272554,0.0001,0.477624,1.32311,0.522004,1.11016,0.720461,0.375834,1.26316,0.894717,1.13904,0.0777605,0.419036,0.91721,0.694444
310,2.60465,1.45662,0.29615,0.452899,0.970874,0.0001,0.0001,0.381316,1.48862,0.716432,1.71708,0.629051,0.243235,1.23668,0.368489,1.58746,0.312207,0.260281,1.14029,1.80416,0.296485,1.1296,0.0001,1.29281,1.69935,1.20764,0.405268,0.954861,1.23614,0.634293,0.267809,0.215363,0.221185,0.276625,0.565901,1.76768,0.485373,0.672394,0.679432,0.354578,0.239234,0.959535,1.19647,0.183486,0.5,0.864232,1.11019
311,2.57309,1.34151,0.179579,0.875947,0.341064,0.0001,0.0001,0.435493,1.41022,0.41806,1.78398,0.628536,0.26455,0.836212,0.857128,1.74381,0.169837,0.455373,1.09962,1.80599,0.395257,1.04214,0.0858369,1.17647,0.956284,1.4904,0.551615,0.768597,1.43726,0.771227,0.534833,0.0001,0.206422,0.155159,0.587343,1.8797,0.560523,1.18748,1.02916,0.402145,0.220872,0.914403,1.41489,0.0412967,0.493052,1.09503,0.989467
312,2.75084,1.52203,0.261976,0.906056,0.326442,0.0001,0.0001,0.220386,1.45445,0.494199,1.65703,0.836581,0.0573888,0.331675,0.839074,1.70655,0.526805,0.408998,1.05951,1.97368,0.638978,0.865301,0.163132,1.55404,1.81564,1.65425,0.305499,0.980667,1.68015,0.916372,2.13869,0.0001,0.423617,0.176367,0.487732,1.51172,0.686454,0.803213,0.596506,0.379147,0.0997506,0.530623,1.54346,0.164406,1.23229,1.04486,0.634417
313,2.08692,1.55987,0.350467,2.35421,0.917431,0.0001,0.524109,0.335161,1.12478,0.999429,1.25288,0.581257,1.77453,0.420008,0.858584,1.62466,0.435256,0.249252,0.588424,1.94482,1.23552,1.15475,0.129116,1.29539,0.777202,1.71033,0.809969,1.11524,0.830327,0.931615,0.484322,0.104858,0.840915,0.611951,0.61873,2.22398,1.23442,1.35371,0.833484,0.428964,0.373552,1.12899,1.5353,0.725918,0.738512,0.90833,0.77574
314,1.95234,1.66783,0.48216,2.4617,0.815935,0.255428,0.15949,0.253991,1.03073,0.960952,1.39291,0.600673,1.3986,0.401038,0.931407,2.0006,0.645578,0.225035,0.742727,2.04569,1.07,1.21442,0.165472,1.21637,0.848593,1.54795,1.05737,0.949618,0.921955,0.743974,0.419714,0.0687285,0.792393,0.41806,0.538175,1.6809,0.872229,1.35184,0.741152,0.450626,0.32538,0.808335,1.64101,0.945864,2.26164,1.04034,1.20449
315,1.84806,1.6578,0.383142,2.53861,0.997783,0.20552,0.726216,0.27907,0.9464,0.573431,1.51631,0.57097,1.85556,0.703977,1.26664,1.96075,0.640615,0.219619,0.980293,2.28732,1.00688,0.49896,0.117062,1.48743,0.551315,1.46531,1.03819,1.13122,0.951204,0.93133,0.638821,0.171703,1.27355,0.70714,0.677688,1.99635,0.956952,1.05163,0.847302,0.540632,0.55991,1.0424,1.62658,1.10167,1.19471,0.826166,1.08558
316,2.06247,1.74305,0.43225,2.65366,1.19597,0.142005,0.966608,0.15758,1.12684,0.544438,1.52383,0.691365,1.92631,0.408466,1.25542,2.0084,0.517598,0.332305,0.840078,2.60329,1.14566,0.558143,0.168431,1.53786,0.377992,1.52313,1.11033,0.951427,1.06549,0.92762,1.01945,0.281591,0.730121,0.631649,0.630021,2.40322,1.17237,1.54139,0.93744,0.58743,0.791557,0.834336,1.85403,0.898849,2.9886,1.11313,0.931521
317,2.01191,1.86931,0.374016,2.76608,1.32564,0.112867,0.187091,0.416295,1.48677,1.11749,1.57619,0.75304,2.07612,0.45939,1.63981,2.36802,0.707395,0.50438,0.951557,2.92228,1.67144,0.696323,0.0883913,1.66157,0.228102,2.02179,1.38921,1.41216,0.949262,1.11433,0.675377,0.40293,0.785855,1.05812,0.767178,2.70133,1.32646,0.778458,0.892028,0.877819,0.409417,0.762672,2.00273,0.918,2.46645,0.981892,0.388299
318,2.08512,2.16614,0.451516,2.6012,1.64953,0.215285,0.158604,0.584966,1.35087,0.864731,1.74694,0.761227,1.57226,0.452133,1.63886,2.59163,0.840729,0.461277,1.22094,2.98825,1.74239,0.696646,0.405051,1.77498,0.209293,1.76655,1.25032,1.27009,1.40114,1.18041,0.691474,0.0359324,0.977827,1.35724,0.679392,2.46088,1.03275,0.673854,0.595775,1.07815,0.662927,1.02498,1.96096,1.22738,2.4456,1.08992,0.711744
319,2.24903,2.10318,0.57959,2.72173,1.76317,0.145858,0.373134,0.409707,1.29748,0.560486,1.7768,0.724849,1.82691,0.331994,1.6545,2.56566,0.520587,0.353857,0.899032,2.68891,1.62124,0.997899,0.402646,1.87003,0.30843,2.15979,1.40548,0.976864,1.57954,1.24774,1.17578,0.138169,1.02956,0.773422,0.807039,2.81762,1.38904,0.954766,0.761062,0.887933,0.675676,0.979074,2.05058,1.12103,3.37127,1.37518,1.04565
320,2.59299,2.21298,0.7109,3.31243,1.63339,0.15273,0.475285,0.572246,1.3935,0.934816,2.14459,0.797301,2.39391,0.299222,1.52157,3.05187,0.654002,0.356506,1.65076,3.59271,1.8245,1.12828,0.578406,1.92035,0.500751,3.23104,1.84358,0.886824,1.95726,1.39111,0.880479,0.0496032,1.95375,1.02576,0.847225,2.62077,1.31857,1.0981,0.721925,1.18386,0.75643,1.15142,2.29704,1.74806,3.04288,1.2646,0.695581
321,2.49507,2.33506,0.59952,2.95628,1.32763,0.0269251,0.654664,0.796266,1.35644,0.93838,2.00773,0.951723,2.51108,0.337648,1.08338,2.68346,0.369565,0.299057,1.12648,3.05013,1.65078,0.952956,0.607287,1.75686,0.616861,2.32558,1.87003,1.07108,1.61309,1.12638,1.39493,0.0350018,1.60483,1.01609,0.691585,2.69573,1.35026,1.52593,0.81557,1.28977,1.00264,1.3005,2.15431,1.62637,3.21187,1.25928,1.66047
322,3.06871,2.41573,0.528493,3.02365,1.31547,0.12987,1.26812,0.466708,1.46254,1.26388,2.07484,1.02509,1.87075,0.328887,1.86207,2.82757,0.762631,0.333847,1.08942,2.79641,1.63164,1.19682,0.385757,1.89146,0.401875,2.44096,1.66839,1.49144,1.53331,1.46324,0.709875,0.177179,1.53499,1.07239,0.871126,2.65332,1.67818,1.10247,0.773196,1.9248,0.691358,1.37566,2.22633,1.45618,3.42868,0.993339,1.25899
323,3.41272,2.68997,1.35041,3.67201,1.95973,0.196271,0.0001,0.498287,1.71569,1.55739,2.37525,1.28297,2.67559,0.526118,1.7306,3.15559,1.34497,0.463679,1.35029,3.57419,1.73439,1.32006,0.363942,2.09658,0.562852,2.26017,1.85009,0.935866,2.16034,1.83919,1.04621,0.145826,1.52184,2.19922,1.01981,3.84472,2.02974,1.18233,0.57398,1.45363,1.38484,1.8372,2.31392,1.47612,5.09349,1.05459,1.4232
324,4.10321,3.30251,2.45626,4.21506,1.61128,0.565171,2.92887,0.942737,2.06947,1.45357,2.87829,1.28987,2.12046,0.450212,2.12636,4.19486,1.69361,0.563222,1.75352,4.79193,1.80426,1.49617,0.637233,2.30118,0.958606,2.87308,2.28994,1.57013,2.96854,1.94061,3.76962,0.0785855,2.37844,2.32236,1.1781,4.96494,2.49073,2.19521,0.692119,1.70873,1.21255,3.2999,2.89868,3.14039,4.39372,1.35915,1.74142
325,4.32471,3.69227,3.2281,5.77482,2.30608,0.229489,0.358852,1.00209,2.0295,3.36203,3.52608,1.57742,4.26055,0.782998,2.35249,4.48964,1.28665,0.219974,2.41278,4.07867,2.01806,2.44053,1.43392,3.06912,0.964957,3.5409,4.06755,1.3245,3.41129,3.13256,4.25743,0.106952,2.27661,5.786,1.55035,5.47445,2.53802,2.33905,1.04447,2.1243,2.698,3.89622,3.4293,5.42753,6.1,1.41151,0.52356
326,4.19085,3.36725,2.53727,5.51108,1.92242,0.234926,4.31548,1.47908,2.23859,2.33485,3.2667,1.43458,4.50584,1.26302,2.18288,3.69019,1.7214,0.536616,1.66687,3.4803,2.85036,1.79407,0.829384,2.82989,0.976909,3.75696,4.43428,1.26724,2.56276,2.91819,2.56237,0.185014,2.87326,5.1757,1.34451,4.38736,2.3799,2.27992,0.892857,1.91924,1.75439,3.37125,3.18906,5.17272,6.34468,1.69849,1.89284
327,5.06267,3.21637,2.26771,5.12789,2.39415,0.393106,0.922266,1.6377,2.09488,2.00946,2.9995,1.27898,3.67389,0.929692,2.15291,3.39153,3.46399,0.620417,2.22725,3.37425,2.79488,1.78158,1.04279,2.88986,1.17499,4.06364,3.60914,1.92686,2.18439,2.67744,3.60641,0.633357,3.36849,1.91548,1.32576,4.11625,2.07138,2.34944,0.646552,1.66173,2.29383,2.86365,3.36477,5.93932,8.13977,1.88282,1.64474
328,5.47691,3.63411,4.19013,5.9981,3.08824,0.48226,1.88273,2.86899,2.7369,2.11557,2.77799,1.73702,5.70071,0.838574,2.14959,4.1903,2.57927,0.517007,2.73316,4.1751,3.29572,2.64722,1.75769,3.01511,1.1658,4.09586,3.74388,2.62467,2.66282,3.37152,4.44958,0.406688,5.10355,2.63546,1.51277,6.10548,2.43619,3.40085,0.908373,1.61179,2.75527,2.89367,3.19863,6.78861,8.77725,2.57515,2.23164
329,6.20619,3.71262,2.70833,6.19741,4.0372,0.312767,3.88794,2.60756,2.94725,3.42829,3.11572,1.99963,6.34603,1.80101,2.3959,4.17872,3.04047,0.693756,2.86498,3.57162,3.72844,2.56329,2.64603,3.222,1.4435,4.20838,5.67474,2.67524,2.84282,3.90425,4.8653,0.356761,5.60356,2.97925,1.79816,5.26563,2.19555,3.3874,0.813173,1.54401,1.71112,2.04686,3.30228,7.54014,11.5014,3.25399,1.87467
330,8.48188,4.69911,2.04619,6.76102,6.71024,0.504484,3.77868,3.20242,4.10959,4.58925,3.19202,2.73095,7.10465,2.48487,3.16458,4.72879,4.33029,0.632431,2.90698,5.50059,4.43425,2.89023,2.25039,3.58104,1.91404,4.93514,6.49829,3.42476,5.17611,4.18771,4.51889,0.726644,8.52463,3.01508,2.23652,6.47647,2.44798,3.44587,0.931446,1.76521,1.69492,1.60697,3.73817,8.68115,15.5039,4.05593,2.27024
331,10.2826,5.52013,1.25434,6.92602,9.78239,0.542083,5.19645,4.17193,4.93837,4.71858,2.69419,3.02016,6.8482,4.09232,3.71318,5.08384,3.76857,1.19889,4.58397,6.42202,5.45754,2.86889,3.20677,4.36443,1.28205,7.38839,6.74594,3.6865,5.64241,5.78649,6.5129,0.638468,10.3592,3.29529,2.73075,7.76346,2.4757,4.41595,1.61117,1.7554,1.76899,1.5936,5.21859,9.81455,14.9247,4.90407,2.03286
332,9.2512,5.199,0.893441,5.55885,9.19692,0.117268,3.8105,2.29617,4.83111,5.99604,2.52341,3.09366,6.69307,4.14856,4.60287,6.11265,3.00981,1.6573,6.08186,6.25095,5.30733,3.61845,2.7972,4.76881,1.07602,7.14343,5.01464,3.14223,6.66496,4.68299,9.21883,1.28824,8.70335,2.9166,2.4473,7.56183,2.29842,4.54856,1.20902,1.32337,1.99601,1.29598,5.8855,8.27769,11.7363,4.54676,3.53982
333,8.99901,4.66559,0.771325,4.8848,7.89474,0.244275,3.50235,1.93638,4.62475,5.26666,2.38854,3.58684,7.55091,4.309,4.28887,5.99941,2.07824,1.71595,5.82144,6.78651,5.03785,3.53901,1.95448,4.56599,1.75254,5.21413,4.40847,3.40217,7.59585,4.00976,8.21918,1.14424,6.89316,2.5323,2.53476,7.42094,2.5321,4.61632,1.23158,1.27038,1.48699,1.60169,6.67057,6.33198,10.431,3.39673,1.31508
334,7.50649,4.37021,0.748823,4.05102,4.47866,0.152672,3.48071,1.24297,3.89599,3.30212,2.14593,2.46458,5.52172,2.83892,3.26298,4.57355,1.83625,1.18394,3.39394,5.83258,4.01284,3.37181,1.12601,3.52349,1.80403,5.55114,3.08846,2.49126,5.96889,2.57151,6.13134,0.596421,5.14078,2.61278,1.63971,6.29416,2.75203,3.02862,1.38257,1.26629,1.06332,0.493608,4.02646,2.9721,9.11975,2.58154,1.73661
335,7.26928,3.95981,0.422476,3.8477,4.59387,0.204499,3.4018,1.54799,3.33499,5.10224,2.17089,2.07281,5.39361,2.57117,3.48875,4.4781,2.53111,1.06908,3.541,5.11857,3.43467,3.13655,1.27674,3.61994,1.99492,6.41042,3.1356,2.55391,5.24093,2.61716,6.71037,0.790254,4.38786,1.59095,1.67908,6.59379,2.49154,3.58261,1.63965,1.07925,1.47433,0.61082,3.60225,3.20508,6.91892,2.47416,1.57924
336,5.85242,3.73332,0.693333,3.37878,3.55401,0.252101,1.87647,1.98883,3.26966,4.53867,2.33598,2.01427,6.40835,1.94205,3.26327,4.72268,1.56028,1.24528,3.89496,4.78162,3.3579,3.32656,0.612053,3.18906,1.61962,3.776,2.52691,2.53512,3.25811,2.88777,7.54849,0.526316,4.27592,2.26988,1.78344,5.96548,2.19247,2.78864,1.84502,1.22788,1.08268,0.586114,3.60761,3.91216,6.32794,2.65565,1.2087
337,4.48645,3.37963,0.505863,3.26398,3.99485,0.0403877,1.54749,1.35802,2.37158,3.23067,1.95979,2.15581,7.67776,2.66774,3.21732,5.21483,1.80465,1.09769,3.27304,3.88553,2.20472,2.95147,0.634518,3.10204,1.48831,5.9162,2.01827,2.12182,5.45548,2.35755,8.17308,0.336247,4.0404,1.55855,1.82552,6.78633,2.22293,3.01904,2.24138,0.972422,0.583771,0.593898,3.86367,3.57547,6.54985,1.9214,1.84162
338,4.00722,2.77131,0.715084,3.98586,2.73072,0.228768,1.85292,0.888585,1.96868,2.65469,1.96521,1.71733,5.57259,2.85782,2.69803,4.19851,1.53689,0.891892,3.57217,3.44721,2.34073,2.73346,0.279472,2.73495,1.42248,4.82229,1.75439,1.36986,4.06883,2.63832,5.49145,0.570661,2.64509,0.894415,2.02522,5.18245,2.36382,3.16175,1.66667,0.89526,0.554017,0.529539,3.80323,4.58545,4.20508,1.79856,1.39035
339,3.50145,2.51228,0.385542,3.52109,2.15995,0.163621,1.386,0.887282,1.67285,2.61927,1.73982,1.24417,4.50734,2.46654,1.86882,2.9016,1.07162,1.77638,2.35602,2.87508,2.77175,1.44829,0.367454,2.35154,1.44538,3.68483,1.60621,1.8018,3.0226,1.8562,3.9444,0.464618,2.25758,1.08395,2.10917,3.28208,2.38246,3.30335,1.87339,0.914431,0.592353,0.502478,2.70719,4.82565,4.27716,1.73496,1.49502
340,3.41597,2.27333,0.362319,3.0516,2.01602,0.0575043,1.18577,0.635425,2.01193,1.34363,1.59589,1.1233,3.51038,2.10526,1.45771,2.29336,1.0547,0.722624,1.83007,3.23921,2.18108,0.962907,0.169549,1.60639,1.49254,2.51517,1.28613,1.92,2.45351,1.73473,1.89341,0.520416,1.39598,0.76666,1.72087,2.89855,1.98371,2.76616,2.1068,0.754254,0.744753,0.546992,1.91896,3.25149,2.63003,1.45349,0.969856
341,3.39009,2.14774,0.348594,2.30231,1.5602,0.111888,0.630915,0.258207,1.63185,1.3877,1.62994,0.910533,2.12303,1.08319,1.3616,1.98045,1.12705,1.16248,1.31684,2.76871,2.47006,0.663663,0.255848,1.40298,1.18421,3.24539,1.15415,1.29032,1.443,1.50122,1.28961,0.222469,1.24727,0.874688,1.27052,2.77162,2.0602,2.92533,1.20361,0.771322,0.282805,0.559903,1.40519,1.9606,1.84817,1.02898,1.13247
342,2.76932,2.06866,0.350416,2.21879,1.36827,0.0484027,0.444939,0.348888,1.39154,1.09235,1.6618,0.761595,2.58416,0.503087,1.1713,1.68891,0.809512,0.540541,1.15975,2.26128,2.04551,0.396825,0.164908,1.40462,0.815101,2.20617,1.03435,1.39672,0.96977,1.18574,0.924409,0.0366032,1.09416,0.451807,0.896083,2.05347,2.80205,2.43869,0.965251,0.716424,0.616592,0.636194,1.2409,1.9738,1.98133,0.976727,1.37306
